,Election_Type,State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,Age,District_Name
4346,GE,Madhya Pradesh,7,2,1980,1.0,0,3,3,RAGHUBIR SINGH MACHHAND,M,JNP,83414,,319576,709517.0,BHIND,GEN,,14,45.04,26.1,no,77291,24.19,3.7,GEMP25393,,4406,True,2,BLD,1711.0,BHIND,True,False,1,True,True,True,,
4347,GE,Madhya Pradesh,7,2,1980,1.0,0,3,4,KALICHARAN,M,IND,6123,,319576,709517.0,BHIND,GEN,,14,45.04,1.92,yes,39,0.01,3.7,GEMP29394,,10809,True,1,,,,,,0,False,False,False,,
4348,GE,Madhya Pradesh,7,2,1980,1.0,0,3,5,MADHAV CHITANYA KARPATRI,M,RRP,6084,,319576,709517.0,BHIND,GEN,,14,45.04,1.9,yes,1097,0.34,3.7,GEMP29388,,359,True,1,,,,,,0,False,False,False,,
4349,GE,Madhya Pradesh,7,2,1980,1.0,0,3,6,KUSHALPAL SINGH,M,IND,4987,,319576,709517.0,BHIND,GEN,,14,45.04,1.56,yes,191,0.06,3.7,GEMP29386,,10809,True,1,,,,,,0,False,False,False,,
4350,GE,Madhya Pradesh,7,2,1980,1.0,0,3,7,OM PRAKASH PACHORI,M,IND,4796,,319576,709517.0,BHIND,GEN,,14,45.04,1.5,yes,1759,0.55,3.7,GEMP29389,,10809,True,1,,,,,,0,False,False,False,,
4351,GE,Madhya Pradesh,7,2,1980,1.0,0,3,8,RAM BABU RAM,M,IND,3037,,319576,709517.0,BHIND,GEN,,14,45.04,0.95,yes,725,0.23,3.7,GEMP29387,,10809,True,1,,,,,,0,False,False,False,,
4352,GE,Madhya Pradesh,7,2,1980,1.0,0,3,9,RAM MANOHAR BAGHEL,M,IND,2312,,319576,709517.0,BHIND,GEN,,14,45.04,0.72,yes,425,0.13,3.7,GEMP29391,,10809,True,1,,,,,,0,False,False,False,,
4353,GE,Madhya Pradesh,7,2,1980,1.0,0,3,10,VIRENDRA SINGH,M,IND,1887,,319576,709517.0,BHIND,GEN,,14,45.04,0.59,yes,3,0.0,3.7,GEMP29396,,10809,True,1,,,,,,0,False,False,False,,
4354,GE,Madhya Pradesh,7,2,1980,1.0,0,3,11,RAM KAMAL DAS,M,IND,1884,,319576,709517.0,BHIND,GEN,,14,45.04,0.59,yes,682,0.21,3.7,GEMP25395,,10809,True,2,IND,10809.0,BHIND,True,True,0,False,False,True,,
4355,GE,Madhya Pradesh,7,2,1980,1.0,0,3,12,MOOLCHAND BHUGRAMAL,M,IND,1202,,319576,709517.0,BHIND,GEN,,14,45.04,0.38,yes,36,0.01,3.7,GEMP29390,,10809,True,1,,,,,,0,False,False,False,,
4356,GE,Madhya Pradesh,7,2,1980,1.0,0,3,13,AJMER SINGH,M,IND,1166,,319576,709517.0,BHIND,GEN,,14,45.04,0.36,yes,58,0.02,3.7,GEMP29392,,10809,True,1,,,,,,0,False,False,False,,
4357,GE,Madhya Pradesh,7,2,1980,1.0,0,3,14,CHATURBHUJ,M,IND,1108,,319576,709517.0,BHIND,GEN,,14,45.04,0.35,yes,0,0.0,3.7,GEMP29399,,10809,True,1,,,,,,0,False,False,False,,
4358,GE,Madhya Pradesh,7,3,1980,1.0,0,3,1,NARAYAN KRISHNARAO SHEJWALKAR,M,JNP,143616,,319956,659308.0,GWALIOR,GEN,,10,48.53,44.89,no,25480,7.96,2.86,GEMP25401,,4406,True,2,BLD,1711.0,GWALIOR,True,False,2,True,True,True,,
4359,GE,Madhya Pradesh,7,3,1980,1.0,0,3,2,RAJENDRA SINGH,M,INC(I),118136,,319956,659308.0,GWALIOR,GEN,,10,48.53,36.92,no,81242,25.39,2.86,GEMP29403,,3482,True,1,,,,,,0,False,False,False,,
4360,GE,Madhya Pradesh,7,3,1980,1.0,0,3,3,VISHNUDUTTA TIWARI,M,JNP,36894,,319956,659308.0,GWALIOR,GEN,,10,48.53,11.53,yes,31002,9.69,2.86,GEMP29402,,4406,True,1,,,,,,0,False,False,False,,
4361,GE,Madhya Pradesh,7,3,1980,1.0,0,3,4,KISHAN CHANDRA AERAN,M,IND,5892,,319956,659308.0,GWALIOR,GEN,,10,48.53,1.84,yes,765,0.24,2.86,GEMP29404,,10809,True,1,,,,,,0,False,False,False,,
4362,GE,Madhya Pradesh,7,3,1980,1.0,0,3,5,POORANRAO LEKHPANDE,M,IND,5127,,319956,659308.0,GWALIOR,GEN,,10,48.53,1.6,yes,1710,0.53,2.86,GEMP29400,,10809,True,1,,,,,,0,False,False,False,,
4363,GE,Madhya Pradesh,7,3,1980,1.0,0,3,6,CHHOTE LAL BATHAM,M,IND,3417,,319956,659308.0,GWALIOR,GEN,,10,48.53,1.07,yes,575,0.18,2.86,GEMP29409,,10809,True,1,,,,,,0,False,False,False,,
4364,GE,Madhya Pradesh,7,3,1980,1.0,0,3,7,GULAB DADA,M,IND,2842,,319956,659308.0,GWALIOR,GEN,,10,48.53,0.89,yes,427,0.13,2.86,GEMP29401,,10809,True,1,,,,,,0,False,False,False,,
4365,GE,Madhya Pradesh,7,3,1980,1.0,0,3,8,MADANLALA DHAETIPAKED,M,IND,2415,,319956,659308.0,GWALIOR,GEN,,10,48.53,0.75,yes,1517,0.47,2.86,GEMP29407,,10809,True,1,,,,,,0,False,False,False,,
4366,GE,Madhya Pradesh,7,3,1980,1.0,0,3,9,NARAYAN SHASTRI,M,IND,898,,319956,659308.0,GWALIOR,GEN,,10,48.53,0.28,yes,179,0.06,2.86,GEMP29405,,10809,True,1,,,,,,0,False,False,False,,
4367,GE,Madhya Pradesh,7,3,1980,1.0,0,3,10,R.B. PADAM,M,IND,719,,319956,659308.0,GWALIOR,GEN,,10,48.53,0.22,yes,0,0.0,2.86,GEMP29406,,10809,True,1,,,,,,0,False,False,False,,
4368,GE,Madhya Pradesh,7,4,1980,1.0,0,3,1,MADHAVRAO SEINDIA,M,INC(I),203176,GEN,345869,693067.0,GUNA,GEN,,4,49.9,58.74,no,116126,33.58,2.33,GEMP20560,,3482,True,3,IND,10809.0,GUNA,True,False,3,False,True,True,,
4369,GE,Madhya Pradesh,7,4,1980,1.0,0,3,2,NARESH JOHRI BALAKRAM,M,JNP,87050,,345869,693067.0,GUNA,GEN,,4,49.9,25.17,no,39290,11.36,2.33,GEMP29413,,4406,True,1,,,,,,0,False,False,False,,
4370,GE,Madhya Pradesh,7,4,1980,1.0,0,3,3,LAXMINARAYNA ASHARAM,M,JNP(S),47760,,345869,693067.0,GUNA,GEN,,4,49.9,13.81,yes,39877,11.53,2.33,GEMP29410,,15079,True,1,,,,,,0,False,False,False,,
4371,GE,Madhya Pradesh,7,4,1980,1.0,0,3,4,OM PRAKASH MITHHULAL,M,IND,7883,,345869,693067.0,GUNA,GEN,,4,49.9,2.28,yes,0,0.0,2.33,GEMP29412,,10809,True,1,,,,,,0,False,False,False,,
4372,GE,Madhya Pradesh,7,5,1980,1.0,0,3,1,SAHODRABAI RAI,F,INC(I),191204,,322941,596498.0,SAGAR,SC,,4,54.14,59.21,no,71751,22.22,2.04,GEMP16857,,3482,False,5,INC,3482.0,SAGAR,True,True,3,False,False,True,,
4373,GE,Madhya Pradesh,7,5,1980,1.0,0,3,2,NARMADA PRASAD BABULAL,M,JNP,119453,,322941,596498.0,SAGAR,SC,,4,54.14,36.99,no,109598,33.94,2.04,GEMP29415,,4406,False,1,,,,,,0,False,False,False,,
4374,GE,Madhya Pradesh,7,5,1980,1.0,0,3,3,GANESH BHAI AHIWAR,M,INC(U),9855,,322941,596498.0,SAGAR,SC,,4,54.14,3.05,yes,7426,2.3,2.04,GEMP29416,,3823,False,1,,,,,,0,False,False,False,,
4375,GE,Madhya Pradesh,7,5,1980,1.0,0,3,4,HEERASINGH URF HEERA BABA BALDEOSINGH,M,IND,2429,,322941,596498.0,SAGAR,SC,,4,54.14,0.75,yes,0,0.0,2.04,GEMP29414,,10809,False,1,,,,,,0,False,False,False,,
4376,GE,Madhya Pradesh,7,5,1981,,1,3,1,R.P.AHIRWAR,,BJP,143620,,303682,596498.0,SAGAR(SC),SC,,6,50.91,47.29,no,4025,1.33,2.33,GEMP84301,,1605,True,1,,,,,,1,False,False,False,,
4377,GE,Madhya Pradesh,7,5,1981,,1,3,2,R.L.THAKKAR,,INC,139595,,303682,596498.0,SAGAR(SC),SC,,6,50.91,45.97,no,130569,43.0,2.33,GEMP82661,,3482,True,1,,,,,,0,False,False,False,,
4378,GE,Madhya Pradesh,7,5,1981,,1,3,3,N.P.RAI,,JNP,9026,,303682,596498.0,SAGAR(SC),SC,,6,50.91,2.97,yes,3436,1.13,2.33,GEMP82662,,4406,True,1,,,,,,0,False,False,False,,
4379,GE,Madhya Pradesh,7,5,1981,,1,3,4,J.P.MISTRI,,LKD,5590,,303682,596498.0,SAGAR(SC),SC,,6,50.91,1.84,yes,2151,0.71,2.33,GEMP82663,,4996,True,1,,,,,,0,False,False,False,,
4380,GE,Madhya Pradesh,7,5,1981,,1,3,5,D.CHOUDHARY,,RPI,3439,,303682,596498.0,SAGAR(SC),SC,,6,50.91,1.13,yes,1027,0.34,2.33,GEMP82664,,6911,True,1,,,,,,0,False,False,False,,
4381,GE,Madhya Pradesh,7,5,1981,,1,3,6,P.R.PRASAD,,IND,2412,,303682,596498.0,SAGAR(SC),SC,,6,50.91,0.79,yes,0,0.0,2.33,GEMP82665,,10809,True,1,,,,,,0,False,False,False,,
4382,GE,Madhya Pradesh,7,6,1980,1.0,0,3,1,CHATURVEDI VIDYAWATI,F,INC(I),139246,,345961,730654.0,KHAJURAHO,GEN,,11,47.35,40.25,no,46436,13.42,4.17,GEMP29420,,3482,True,1,,,,,,1,False,False,False,,
4383,GE,Madhya Pradesh,7,6,1980,1.0,0,3,2,LAXMI NARAIN NAYAK,M,JNP,92810,,345961,730654.0,KHAJURAHO,GEN,,11,47.35,26.83,no,61195,17.69,4.17,GEMP25054,,4406,True,2,BLD,1711.0,KHAJURAHO,True,False,1,True,True,True,,
4384,GE,Madhya Pradesh,7,6,1980,1.0,0,3,3,GAYA PRASAD RAWAT,M,JNP(S),31615,,345961,730654.0,KHAJURAHO,GEN,,11,47.35,9.14,yes,13404,3.87,4.17,GEMP29421,,15079,True,1,,,,,,0,False,False,False,,
4385,GE,Madhya Pradesh,7,6,1980,1.0,0,3,4,HAR CHARAN KADA,M,IND,18211,,345961,730654.0,KHAJURAHO,GEN,,11,47.35,5.26,yes,2388,0.69,4.17,GEMP29419,,10809,True,1,,,,,,0,False,False,False,,
4386,GE,Madhya Pradesh,7,6,1980,1.0,0,3,5,JOGENDRA SINGH THAKUR SINGH,M,IND,15823,,345961,730654.0,KHAJURAHO,GEN,,11,47.35,4.57,yes,2315,0.67,4.17,GEMP29424,,10809,True,1,,,,,,0,False,False,False,,
4387,GE,Madhya Pradesh,7,6,1980,1.0,0,3,6,BALADIN,M,IND,13508,,345961,730654.0,KHAJURAHO,GEN,,11,47.35,3.9,yes,3390,0.98,4.17,GEMP29426,,10809,True,1,,,,,,0,False,False,False,,
4388,GE,Madhya Pradesh,7,6,1980,1.0,0,3,7,JAIRAM LACHHE,M,IND,10118,,345961,730654.0,KHAJURAHO,GEN,,11,47.35,2.92,yes,1343,0.39,4.17,GEMP29425,,10809,True,1,,,,,,0,False,False,False,,
4389,GE,Madhya Pradesh,7,6,1980,1.0,0,3,8,SANAT KUMAR JAIN,M,IND,8775,,345961,730654.0,KHAJURAHO,GEN,,11,47.35,2.54,yes,1539,0.44,4.17,GEMP29423,,10809,True,1,,,,,,0,False,False,False,,
4390,GE,Madhya Pradesh,7,6,1980,1.0,0,3,9,RAMDAS KUSHWAHA,M,IND,7236,,345961,730654.0,KHAJURAHO,GEN,,11,47.35,2.09,yes,1269,0.37,4.17,GEMP29427,,10809,True,1,,,,,,0,False,False,False,,
4391,GE,Madhya Pradesh,7,6,1980,1.0,0,3,10,RUSIA SHIVKALI,F,INC(U),5967,,345961,730654.0,KHAJURAHO,GEN,,11,47.35,1.72,yes,3315,0.96,4.17,GEMP29428,,3823,True,1,,,,,,0,False,False,False,,
4392,GE,Madhya Pradesh,7,6,1980,1.0,0,3,11,MOHANLAL RAIKWAR,M,IND,2652,,345961,730654.0,KHAJURAHO,GEN,,11,47.35,0.77,yes,0,0.0,4.17,GEMP29418,,10809,True,1,,,,,,0,False,False,False,,
4393,GE,Madhya Pradesh,7,7,1980,1.0,0,3,1,PRABHUNARAYAN RAMDHAN,M,INC(I),161492,,353672,690994.0,DAMOH,GEN,,11,51.18,45.66,no,53525,15.13,3.23,AEMP3843,,3482,True,1,,,,,,1,False,False,False,,
4394,GE,Madhya Pradesh,7,7,1980,1.0,0,3,2,VIJAYKUMAR MALAYA,M,JNP,107967,,353672,690994.0,DAMOH,GEN,,11,51.18,30.53,no,71140,20.11,3.23,GEMP22846,,4406,True,2,NCO,3805.0,DAMOH,True,False,0,True,False,False,,
4395,GE,Madhya Pradesh,7,7,1980,1.0,0,3,3,KUSUM-SINGH MEHDALE,F,JNP(S),36827,,353672,690994.0,DAMOH,GEN,,11,51.18,10.41,yes,25820,7.3,3.23,GEMP29433,,15079,True,1,,,,,,0,False,False,False,,
4396,GE,Madhya Pradesh,7,7,1980,1.0,0,3,4,PREMBHARTI PUNNELAL,M,IND,11007,,353672,690994.0,DAMOH,GEN,,11,51.18,3.11,yes,2722,0.77,3.23,GEMP29435,,10809,True,1,,,,,,0,False,False,False,,
4397,GE,Madhya Pradesh,7,7,1980,1.0,0,3,5,DWARKA PRASAD,M,IND,8285,,353672,690994.0,DAMOH,GEN,,11,51.18,2.34,yes,1541,0.44,3.23,GEMP29431,,10809,True,1,,,,,,0,False,False,False,,
4398,GE,Madhya Pradesh,7,7,1980,1.0,0,3,6,WAVOOLAL DURGA PRASAD,M,IND,6744,,353672,690994.0,DAMOH,GEN,,11,51.18,1.91,yes,666,0.19,3.23,GEMP29438,,10809,True,1,,,,,,0,False,False,False,,
4399,GE,Madhya Pradesh,7,7,1980,1.0,0,3,7,BHAGWANDAS SONI,M,IND,6078,,353672,690994.0,DAMOH,GEN,,11,51.18,1.72,yes,641,0.18,3.23,GEMP29439,,10809,True,1,,,,,,0,False,False,False,,
4400,GE,Madhya Pradesh,7,7,1980,1.0,0,3,8,SHYAMBEHARI RAMSIPAHI,M,IND,5437,,353672,690994.0,DAMOH,GEN,,11,51.18,1.54,yes,1066,0.3,3.23,GEMP29437,,10809,True,1,,,,,,0,False,False,False,,
4401,GE,Madhya Pradesh,7,7,1980,1.0,0,3,9,DEOJI NAGGI,M,IND,4371,,353672,690994.0,DAMOH,GEN,,11,51.18,1.24,yes,979,0.28,3.23,GEMP29434,,10809,True,1,,,,,,0,False,False,False,,
4402,GE,Madhya Pradesh,7,7,1980,1.0,0,3,10,SITARAM KARANJU,M,IND,3392,,353672,690994.0,DAMOH,GEN,,11,51.18,0.96,yes,1320,0.37,3.23,GEMP29432,,10809,True,1,,,,,,0,False,False,False,,
4403,GE,Madhya Pradesh,7,7,1980,1.0,0,3,11,LAKHANKUMAR JAGMOHAN PR,M,IND,2072,,353672,690994.0,DAMOH,GEN,,11,51.18,0.59,yes,0,0.0,3.23,GEMP29436,,10809,True,1,,,,,,0,False,False,False,,
4404,GE,Madhya Pradesh,7,8,1980,1.0,0,3,1,GULSHER AHMED,M,INC(I),169514,,374465,660435.0,SATNA,GEN,,8,56.7,45.27,no,52119,13.92,3.12,GEMP29797,,3482,True,1,,,,,,1,False,False,False,,
4405,GE,Madhya Pradesh,7,8,1980,1.0,0,3,2,SUKHENDRA SINGH,M,JNP,117395,,374465,660435.0,SATNA,GEN,,8,56.7,31.35,no,69356,18.52,3.12,AEMP261,,4406,True,2,BLD,1711.0,SATNA,True,False,1,True,True,True,,
4406,GE,Madhya Pradesh,7,8,1980,1.0,0,3,3,SHAKTI PRASAD PANDEY,M,JNP(S),48039,,374465,660435.0,SATNA,GEN,,8,56.7,12.83,yes,32839,8.77,3.12,GEMP29802,,15079,True,1,,,,,,0,False,False,False,,
4407,GE,Madhya Pradesh,7,8,1980,1.0,0,3,4,RAM PRASAD ARYA,M,IND,15200,,374465,660435.0,SATNA,GEN,,8,56.7,4.06,yes,2800,0.75,3.12,GEMP29796,,10809,True,1,,,,,,0,False,False,False,,
4408,GE,Madhya Pradesh,7,8,1980,1.0,0,3,5,CHHOTA,M,IND,12400,,374465,660435.0,SATNA,GEN,,8,56.7,3.31,yes,5814,1.55,3.12,GEMP29800,,10809,True,1,,,,,,0,False,False,False,,
4409,GE,Madhya Pradesh,7,8,1980,1.0,0,3,6,GULAB SINGH,M,IND,6586,,374465,660435.0,SATNA,GEN,,8,56.7,1.76,yes,2437,0.65,3.12,GEMP29798,,10809,True,1,,,,,,0,False,False,False,,
4410,GE,Madhya Pradesh,7,8,1980,1.0,0,3,7,KAMLESH PRASAD,M,IND,4149,,374465,660435.0,SATNA,GEN,,8,56.7,1.11,yes,2967,0.79,3.12,GEMP29799,,10809,True,1,,,,,,0,False,False,False,,
4411,GE,Madhya Pradesh,7,8,1980,1.0,0,3,8,SANTOSH KUMAR,M,IND,1182,,374465,660435.0,SATNA,GEN,,8,56.7,0.32,yes,0,0.0,3.12,GEMP29795,,10809,True,1,,,,,,0,False,False,False,,
4412,GE,Madhya Pradesh,7,9,1980,1.0,0,3,1,MAHARAJA MARTAND SINGH,M,IND,294234,,400682,718673.0,REWA,GEN,,11,55.75,73.43,no,238351,59.49,1.75,GEMP20939,,10809,True,3,IND,10809.0,REWA,True,True,2,False,False,True,,
4413,GE,Madhya Pradesh,7,9,1980,1.0,0,3,2,YAMUNA PRASAD SHASTRI,M,JNP,55883,,400682,718673.0,REWA,GEN,,11,55.75,13.95,yes,25256,6.3,1.75,GEMP29807,,4406,True,5,BLD,1711.0,REWA,True,False,1,True,True,True,,
4414,GE,Madhya Pradesh,7,9,1980,1.0,0,3,3,RAMSIYA SINGH,M,JNP(S),30627,,400682,718673.0,REWA,GEN,,11,55.75,7.64,yes,25346,6.33,1.75,GEMP29808,,15079,True,1,,,,,,0,False,False,False,,
4415,GE,Madhya Pradesh,7,9,1980,1.0,0,3,4,HIRA SINGH,M,IND,5281,,400682,718673.0,REWA,GEN,,11,55.75,1.32,yes,2680,0.67,1.75,GEMP29813,,10809,True,1,,,,,,0,False,False,False,,
4416,GE,Madhya Pradesh,7,9,1980,1.0,0,3,5,JAGDISH PRASAD DWIVEDI,M,IND,2601,,400682,718673.0,REWA,GEN,,11,55.75,0.65,yes,102,0.03,1.75,GEMP29809,,10809,True,1,,,,,,0,False,False,False,,
4417,GE,Madhya Pradesh,7,9,1980,1.0,0,3,6,MUNINDRA PRASAD,M,IND,2499,,400682,718673.0,REWA,GEN,,11,55.75,0.62,yes,108,0.03,1.75,GEMP29806,,10809,True,1,,,,,,0,False,False,False,,
4418,GE,Madhya Pradesh,7,9,1980,1.0,0,3,7,RAMA NIWAS SHUKLA,M,IND,2391,,400682,718673.0,REWA,GEN,,11,55.75,0.6,yes,527,0.13,1.75,GEMP29804,,10809,True,1,,,,,,0,False,False,False,,
4419,GE,Madhya Pradesh,7,9,1980,1.0,0,3,8,MURLI SINGH,M,IND,1864,,400682,718673.0,REWA,GEN,,11,55.75,0.47,yes,15,0.0,1.75,GEMP29812,,10809,True,1,,,,,,0,False,False,False,,
4420,GE,Madhya Pradesh,7,9,1980,1.0,0,3,9,ASHOK KUMAR,M,IND,1849,,400682,718673.0,REWA,GEN,,11,55.75,0.46,yes,99,0.02,1.75,GEMP29811,,10809,True,1,,,,,,0,False,False,False,,
4421,GE,Madhya Pradesh,7,9,1980,1.0,0,3,10,RAM KHELWAN TAMRAKAR,M,IND,1750,,400682,718673.0,REWA,GEN,,11,55.75,0.44,yes,47,0.01,1.75,GEMP29810,,10809,True,1,,,,,,0,False,False,False,,
4422,GE,Madhya Pradesh,7,9,1980,1.0,0,3,11,JAGDISH TIWARI,M,IND,1703,,400682,718673.0,REWA,GEN,,11,55.75,0.43,yes,0,0.0,1.75,GEMP29803,,10809,True,1,,,,,,0,False,False,False,,
4423,GE,Madhya Pradesh,7,10,1980,1.0,0,3,1,MOTI LAL SINGH,M,INC(I),143427,,263861,668510.0,SIDHI,ST,,6,39.47,54.36,no,70685,26.79,2.56,GEMP29818,,3482,True,1,,,,,,1,False,False,False,,
4424,GE,Madhya Pradesh,7,10,1980,1.0,0,3,2,SITA PRATAP SINGH,M,JNP,72742,,263861,668510.0,SIDHI,ST,,6,39.47,27.57,no,50832,19.26,2.56,GEMP29814,,4406,True,1,,,,,,0,False,False,False,,
4425,GE,Madhya Pradesh,7,10,1980,1.0,0,3,3,SHANKAR PRASAD,M,IND,21910,,263861,668510.0,SIDHI,ST,,6,39.47,8.3,yes,8301,3.15,2.56,GEMP29815,,10809,True,1,,,,,,0,False,False,False,,
4426,GE,Madhya Pradesh,7,10,1980,1.0,0,3,4,RANA DAMAN SINGH,M,INC(U),13609,,263861,668510.0,SIDHI,ST,,6,39.47,5.16,yes,5471,2.07,2.56,GEMP29819,,3823,True,1,,,,,,0,False,False,False,,
4427,GE,Madhya Pradesh,7,10,1980,1.0,0,3,5,MAN SINGH,M,IND,8138,,263861,668510.0,SIDHI,ST,,6,39.47,3.08,yes,4103,1.55,2.56,GEMP29816,,10809,True,1,,,,,,0,False,False,False,,
4428,GE,Madhya Pradesh,7,10,1980,1.0,0,3,6,DAL PRATAP SINGH,M,IND,4035,,263861,668510.0,SIDHI,ST,,6,39.47,1.53,yes,0,0.0,2.56,GEMP16790,,10809,True,2,IND,10809.0,SIDHI,True,True,0,False,False,False,,
4429,GE,Madhya Pradesh,7,11,1980,1.0,0,3,1,DALBIR SINGH,M,INC(I),126011,,256891,636794.0,SHAHDOL,ST,,5,40.34,49.05,no,56484,21.99,2.86,GEMP29820,,3482,True,1,,,,,,1,False,False,False,,
4430,GE,Madhya Pradesh,7,11,1980,1.0,0,3,2,KUNDAN SINGH,M,JNP,69527,,256891,636794.0,SHAHDOL,ST,,5,40.34,27.06,no,20669,8.05,2.86,GEMP20945,,4406,True,2,PSP,6168.0,SHAHDOL,True,False,0,True,False,False,,
4431,GE,Madhya Pradesh,7,11,1980,1.0,0,3,3,DALPAT SINGH PARASTO,M,JNP(S),48858,ST,256891,636794.0,SHAHDOL,ST,,5,40.34,19.02,no,39869,15.52,2.86,GEMP25072,,15079,True,2,BLD,1711.0,SHAHDOL,True,False,1,True,True,True,,
4432,GE,Madhya Pradesh,7,11,1980,1.0,0,3,4,DAROGA SINGH,M,IND,8989,,256891,636794.0,SHAHDOL,ST,,5,40.34,3.5,yes,5483,2.13,2.86,GEMP29821,,10809,True,1,,,,,,0,False,False,False,,
4433,GE,Madhya Pradesh,7,11,1980,1.0,0,3,5,SOHAN LAL,M,IND,3506,,256891,636794.0,SHAHDOL,ST,,5,40.34,1.36,yes,0,0.0,2.86,GEMP29823,,10809,True,1,,,,,,0,False,False,False,,
4434,GE,Madhya Pradesh,7,12,1980,1.0,0,3,1,CHAKARADHARI,M,INC(I),128284,,251636,594287.0,SURGUJA,ST,,7,42.34,50.98,no,62289,24.75,2.86,GEMP29829,,3482,True,1,,,,,,1,False,False,False,,
4435,GE,Madhya Pradesh,7,12,1980,1.0,0,3,2,LARANG SAI,M,JNP,65995,,251636,594287.0,SURGUJA,ST,,7,42.34,26.23,no,42887,17.04,2.86,GEMP20956,,4406,True,3,BLD,1711.0,SURGUJA,True,False,1,True,True,True,,
4436,GE,Madhya Pradesh,7,12,1980,1.0,0,3,3,BHUNESHWAR SINGH,M,JNP(S),23108,,251636,594287.0,SURGUJA,ST,,7,42.34,9.18,yes,3985,1.58,2.86,GEMP29828,,15079,True,1,,,,,,0,False,False,False,,
4437,GE,Madhya Pradesh,7,12,1980,1.0,0,3,4,DILIP SAI,M,IND,19123,,251636,594287.0,SURGUJA,ST,,7,42.34,7.6,yes,9676,3.85,2.86,GEMP29826,,10809,True,1,,,,,,0,False,False,False,,
4438,GE,Madhya Pradesh,7,12,1980,1.0,0,3,5,BHUNESHWAR NATH,M,IND,9447,,251636,594287.0,SURGUJA,ST,,7,42.34,3.75,yes,5903,2.35,2.86,GEMP29825,,10809,True,1,,,,,,0,False,False,False,,
4439,GE,Madhya Pradesh,7,12,1980,1.0,0,3,6,RAM NANDAN SINGH,M,IND,3544,,251636,594287.0,SURGUJA,ST,,7,42.34,1.41,yes,1409,0.56,2.86,GEMP29827,,10809,True,1,,,,,,0,False,False,False,,
4440,GE,Madhya Pradesh,7,12,1980,1.0,0,3,7,SATANARAYAN,M,IND,2135,,251636,594287.0,SURGUJA,ST,,7,42.34,0.85,yes,0,0.0,2.86,GEMP29831,,10809,True,1,,,,,,0,False,False,False,,
4441,GE,Madhya Pradesh,7,13,1980,1.0,0,3,1,PUSHPA DEVI SINGH,F,INC(I),137129,,255064,586692.0,RAIGARH,ST,,14,43.47,53.76,no,81095,31.79,2.94,GEMP29843,,3482,True,1,,,,,,1,False,False,False,,
4442,GE,Madhya Pradesh,7,13,1980,1.0,0,3,2,NARHARI PRASAD SAI,M,JNP,56034,,255064,586692.0,RAIGARH,ST,,14,43.47,21.97,no,42449,16.64,2.94,GEMP25075,,4406,True,2,BLD,1711.0,RAIGARH,True,False,1,True,True,True,,
4443,GE,Madhya Pradesh,7,13,1980,1.0,0,3,3,MARSEL TETE,M,IND,13585,,255064,586692.0,RAIGARH,ST,,14,43.47,5.33,yes,875,0.34,2.94,GEMP25076,,10809,True,2,IND,10809.0,RAIGARH,True,True,0,False,False,True,,
4444,GE,Madhya Pradesh,7,13,1980,1.0,0,3,4,VINOD KUMAR,M,IND,12710,,255064,586692.0,RAIGARH,ST,,14,43.47,4.98,yes,4387,1.72,2.94,GEMP29845,,10809,True,1,,,,,,0,False,False,False,,
4445,GE,Madhya Pradesh,7,13,1980,1.0,0,3,5,NAPTALI MINZ,M,IND,8323,,255064,586692.0,RAIGARH,ST,,14,43.47,3.26,yes,2097,0.82,2.94,GEMP29844,,10809,True,1,,,,,,0,False,False,False,,
4446,GE,Madhya Pradesh,7,13,1980,1.0,0,3,6,JADUBAR SAI,M,IND,6226,,255064,586692.0,RAIGARH,ST,,14,43.47,2.44,yes,447,0.18,2.94,GEMP29841,,10809,True,1,,,,,,0,False,False,False,,
4447,GE,Madhya Pradesh,7,13,1980,1.0,0,3,7,ANJOR SINGH,M,IND,5779,,255064,586692.0,RAIGARH,ST,,14,43.47,2.27,yes,1985,0.78,2.94,GEMP29840,,10809,True,1,,,,,,0,False,False,False,,
4448,GE,Madhya Pradesh,7,13,1980,1.0,0,3,8,UMMED SINGH,M,INC(U),3794,,255064,586692.0,RAIGARH,ST,,14,43.47,1.49,yes,1149,0.45,2.94,GEMP20960,,3823,True,3,INC,3482.0,RAIGARH,True,False,1,True,False,True,,
4449,GE,Madhya Pradesh,7,13,1980,1.0,0,3,9,SHYAMDEO SAI KSHTRA,M,IND,2645,,255064,586692.0,RAIGARH,ST,,14,43.47,1.04,yes,309,0.12,2.94,GEMP29837,,10809,True,1,,,,,,0,False,False,False,,
4450,GE,Madhya Pradesh,7,13,1980,1.0,0,3,10,RAMPUKAR SINGH,M,IND,2336,,255064,586692.0,RAIGARH,ST,,14,43.47,0.92,yes,53,0.02,2.94,GEMP29839,,10809,True,1,,,,,,0,False,False,False,,
